RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later
19401-2018-09,Norristown,PA,1252.0,42047.0,34.6,48466.0,15.0,1657.0,7.0,1692.0,21.0,0.4552,8013.0,946.0,0.49630175755701955,10280.0,10791.0,3698.0,0.09395727551347148,1.3041913899760131,0.2511737089201878,0.12985488689714042,0.5367089209693914,0.15309058910267082,0.10469236806430898,0.23438057411943777,0.12324976479052521,0.0024972055081218638,0.3029467024995838,0.03541275239612814,0.21585368754013365,0.09346991037131883,0.024015369836695485,0.07570100126049421,0.08837729207791281,0.0006641208699983397
30328-2018-09,Sandy Springs,GA,1486.0,35998.0,38.3,80826.0,102.0,2536.0,155.0,56.0,34.0,0.4789,3106.0,432.0,0.5372242902383466,7645.0,8173.0,2474.0,0.04089343791850009,1.5850688881768664,0.2296227548179287,0.09799639678986734,0.5940607811545086,0.3347685982554586,0.36093671870659483,0.0793655203066837,0.08043606364172068,0.012500694483026835,0.1334240791155064,0.11258958831046169,0.07630979498861047,0.08494840858219141,0.07456475990051654,0.02727929329407189,0.13284071337296516,0.008603417796110784
30342-2014-09,Sandy Springs,GA,1307.75,30950.0,32.4,68948.0,709.0,1449.0,47.0,295.0,36.0,0.5632,3580.0,229.0,0.492794830371567,8966.0,6382.0,2104.0,0.060676779463243874,1.5759162303664922,0.21020711013613783,0.10710368410865218,0.5938610662358643,0.28003231017770597,0.22823909531502423,0.07977382875605815,0.11315093935281091,0.002778675282714055,0.09654281098546041,0.041421647819063004,0.20222940226171243,0.11168462481450415,0.07073401122409291,0.042972536348949916,0.18794830371567042,0.002357311236516894
94806-2015-09,San Pablo,CA,1877.0,59720.0,33.7,52976.0,166.0,1123.0,564.0,776.0,69.0,0.4251,10159.0,304.0,0.5081547220361687,12853.0,12650.0,2783.0,0.14823465691750448,1.744984160506864,0.19580921803050147,0.26310675510117865,0.5352143335565974,0.13158070997990623,0.05932685867381112,0.14748827863362357,0.08058252427184466,0.00644675150703282,0.19167782987273946,0.17322505023442733,0.4341761553918285,0.09539098474927125,0.02305270640804306,0.04002009377093101,0.12054588077695914,0.0014077669902912622
3104-2019-09,Manchester,NH,1304.0,32223.0,37.8,62251.0,0.0,342.0,47.0,783.0,18.0,0.4321,3661.0,703.0,0.4847779536356019,5391.0,6637.0,4751.0,0.03632694248234107,1.587393601408864,0.36806503293182224,0.12342016258232956,0.5597864879123607,0.23085994475995408,0.17248549172950997,0.17003382676969866,0.06452498627127952,0.002296496291468827,0.04260931632684728,0.046178195698724514,0.06383639015609968,0.009553195276805317,0.04689574592384088,0.1020078825683518,0.1086180678397418,0.002814387699066447
14218-2017-09,Lackawanna,NY,801.0,18877.0,39.4,36628.0,0.0,362.0,157.0,1344.0,0.0,0.4131,4349.0,105.0,0.5195211103459236,4731.0,4636.0,3887.0,0.11200170994977023,1.2504244482173175,0.296502286491163,0.08490915832406377,0.5251364093870848,0.1520898447846586,0.06701276685914076,0.25629072416167825,0.11380977968833961,0.00683371298405467,0.08693118609948615,0.008422948561741802,0.08576574667584892,0.03720182919293041,0.005557336753232874,0.05006092069714467,0.058166022143349046,0.0
14213-2016-09,Buffalo,NY,889.0,23468.0,30.1,28282.0,0.0,177.0,22.0,8972.0,0.0,0.4996,10327.0,582.0,0.49186125788307483,6473.0,3027.0,7524.0,0.11223671013039117,0.939619704214389,0.28684979544126243,0.11759205143191116,0.511803306630305,0.11828873359468212,0.11266405317879666,0.14078745525822398,0.18674262977030204,0.014061701039713652,0.2140787455258224,0.1485426964377024,0.24250042611215272,0.16317942723553477,0.01354062186559679,0.1607721152207261,0.05087779103460031,0.0
30326-2016-09,Atlanta,GA,1494.0,5895.0,34.4,81498.0,26.0,3417.0,11.0,53.0,0.0,0.5018,669.0,249.0,0.48074639525021207,698.0,121.0,103.0,0.032623348611485574,1.374105621805792,0.2262969588550984,0.10644007155635063,0.6670059372349448,0.33893129770992364,0.35301102629346903,0.0544529262086514,0.2762022194821208,0.004240882103477523,0.10076335877862595,0.14232400339270568,0.16590330788804072,0.09212880143112702,0.046373685629549743,0.06378286683630195,0.10500424088210347,0.025154130702836005
2144-2017-09,Somerville,MA,2637.0,24930.0,30.7,87169.0,135.0,1118.0,0.0,691.0,17.0,0.4233,3888.0,1329.0,0.49739269955876453,3187.0,1386.0,7875.0,0.04650898984742782,1.1359665427509293,0.10040485829959514,0.24889442541264403,0.6473726434015242,0.2833533894905736,0.45094263939029283,0.11107099879663057,0.029494001984305945,0.0020056157240272766,0.054312073806658645,0.07324508624147613,0.05724027276373847,0.4447212706322018,0.03527877034768306,0.05804251905334938,0.1877657440834336,0.0
33142-2014-09,Miami,FL,1538.0,55089.0,37.0,23175.0,47.0,1918.0,709.0,2278.0,9.0,0.4598,19007.0,600.0,0.5070885294704932,10301.0,10538.0,5256.0,0.17996947572495153,1.1591527629866287,0.17418351477449456,0.20347330222913426,0.5329376100491932,0.06431410989489734,0.02626658679591207,0.24943273611791827,0.1593972248470682,0.0017789395342082811,0.3899871117645991,7.260977690646045e-05,0.5773021837390404,0.1476931052358735,0.008951037412861445,0.06714589119424931,0.07373522844851059,0.0019396230168598001
33126-2014-09,Miami,FL,1436.0,46880.0,40.6,32384.0,0.0,5547.0,0.0,359.0,24.0,0.4391,9868.0,743.0,0.5293088737201365,8089.0,6193.0,2053.0,0.135310864881502,1.4519817985869956,0.19237858261911345,0.14924891715049304,0.5569539249146758,0.18078071672354948,0.051941126279863484,0.20976962457337883,0.11709044774541418,0.0,0.001749146757679181,0.006911262798634812,0.9594496587030716,0.048382637544926735,0.02116035703293321,0.05729522184300341,0.07647184300341298,0.003806100333033779
2460-2018-09,Newton,MA,2651.0,10125.0,39.1,121250.0,290.0,46.0,8.0,253.0,0.0,0.465,506.0,166.0,0.5070617283950617,2844.0,2045.0,1549.0,0.03597377281587808,1.606036745406824,0.1883639364555395,0.17949246956880544,0.5466666666666666,0.19703703703703704,0.5152592592592593,0.0697283950617284,0.026571282575370465,0.0061234567901234565,0.045530864197530864,0.10518518518518519,0.04869135802469136,0.13513513513513514,0.0811625022151338,0.03150617283950617,0.08671604938271604,0.0
78759-2016-09,Austin,TX,1362.0,40067.0,38.5,70095.0,28.0,2375.0,29.0,21.0,46.0,0.4504,2327.0,428.0,0.49821548905583146,7274.0,10001.0,3503.0,0.062480474851608875,1.5529649255614433,0.3101207484560789,0.06857774910129966,0.6393041655227494,0.3204133077095864,0.35016347617740284,0.07347692614870092,0.053408493765824294,0.0029949834028003093,0.029575461102653057,0.11058976214840142,0.12840991339506327,0.027974928564844685,0.08106841611996252,0.11885092470112561,0.08633039658571892,0.004108345674294176
10562-2014-09,Town Of Ossining,NY,1814.0,31239.0,39.8,76446.0,133.0,1115.0,10.0,4039.0,0.0,0.4598,4494.0,790.0,0.4837542815070905,5900.0,5713.0,3534.0,0.07827466984073003,1.6609256230154912,0.26078366809351333,0.20902206124464934,0.6126636576074779,0.18624155702807388,0.21485963058996768,0.15343000736259163,0.08115993280877022,0.001504529594417235,0.10922244630109798,0.04769678926982298,0.37843720989788404,0.14119196575567994,0.03973247180184776,0.03482825954736067,0.06309420916162489,0.00150296171868093
99504-2015-09,Anchorage,AK,1524.0,40824.0,32.4,75988.0,18.0,387.0,1335.0,75.0,985.0,0.363,3379.0,259.0,0.5094062316284539,9999.0,8867.0,4114.0,0.08362821948488242,1.787531103124136,0.30144017541236856,0.044650421089350675,0.5575886733294141,0.164021164021164,0.09320497746423673,0.18883499902018422,0.07529080915249904,0.09619341563786009,0.09996570644718793,0.07671957671957672,0.06983637076229669,0.016245577315991428,0.036103023516237405,0.1310013717421125,0.044655104840290026,0.002940048574715582
60202-2015-09,Evanston,IL,1553.0,32255.0,38.1,68321.0,266.0,964.0,0.0,7451.0,17.0,0.4705,3006.0,915.0,0.5189893039838784,8374.0,4917.0,4924.0,0.09007284521720636,1.285348592079506,0.19699896960329727,0.29540185471406494,0.5995969617113626,0.22300418539761277,0.38747481010696017,0.08349093163850566,0.08790001373437714,0.004340412339172222,0.2292977832894125,0.06640830878933499,0.11864827158580066,0.23370685213807316,0.05790397192534694,0.06405208494807006,0.09462098899395442,0.0
77063-2015-09,Houston,TX,1334.0,35961.0,33.0,49873.0,158.0,3625.0,65.0,115.0,0.0,0.4893,6864.0,522.0,0.4877784266288479,8723.0,4647.0,3548.0,0.06524910481411078,1.2977310778823394,0.2038830105809543,0.10256538231183869,0.620755818803704,0.26331303356413893,0.18959428269514195,0.11025833541892606,0.11595978155463686,0.0049776146380801425,0.1771363421484386,0.11359528377965018,0.31737159700786965,0.07426632062287881,0.034083373856151365,0.20463835822140652,0.08425794610828398,0.0065839840759454905
11220-2017-09,New York,NY,2065.0,102325.0,32.6,38893.0,555.0,2028.0,16.0,2841.0,14.0,0.4719,33608.0,6929.0,0.4881602736379184,27890.0,2608.0,21755.0,0.0949699474829769,0.4505595428415933,0.10944475446428571,0.48946707589285715,0.5624529684827755,0.10589787441974102,0.07005130710969949,0.13779623747862205,0.07599710846402867,0.00567798680674322,0.016848277547031516,0.4112289274370877,0.42094307354019056,0.6267671130952381,0.014716747538888556,0.08794527241632055,0.017190324945028097,0.0
84047-2017-09,Midvale,UT,1053.0,32277.0,31.0,50959.0,0.0,599.0,88.0,365.0,21.0,0.3955,5234.0,361.0,0.5023081451188153,8975.0,6162.0,2974.0,0.061540990793511614,1.5890477344317906,0.24975520195838433,0.08243574051407589,0.5477274839669114,0.17538804721628404,0.08507606035257304,0.16863401183505283,0.06748512465165324,0.004430399355578276,0.021501378690708554,0.03457570406171577,0.24624345509186107,0.049265605875152996,0.028386672512056114,0.03057905009759271,0.14611023329305697,0.002560819462227913
